geolocation_zip_code_prefix;geolocation_lat;geolocation_lng;geolocation_city;geolocation_state
9260;-23.634229651133868;-46.50827502178431;santo andre;SP
27430;-22.403511;-44.25245324999999;quatis;RJ
85807;-24.93773045599869;-53.4918482961509;cascavel;PR
9530;-23.621103000000005;-46.57422149999999;sao caetano do sul;SP
27325;-22.529322;-44.15159925;barra mansa;RJ
27259;-22.517640594860588;-44.08123148963392;volta redonda;RJ
91793;-30.148240640693608;-51.1425314481655;porto alegre;RS
36893;-20.88806214846846;-42.342477912562494;miradouro;MG
89868;-26.927060421276945;-52.998543;saudades;SC
88302;-26.913329941726985;-48.66274981686605;itajai;SC
1243;-23.547346626983625;-46.6593134403312;são paulo;SP
78600;-15.866208414863072;-52.26955946289426;barra do garcas;MT
12942;-23.1399675;-46.587186;atibaia;SP
55660;-8.236649203461932;-35.75258407629822;bezerros;PE
78320;-11.418919011880048;-58.75717233239448;juina;MT
31652;-19.789130797939904;-43.975797925067766;belo horizonte;MG
36010;-21.761156891482464;-43.3487736880374;juiz de fora;MG
4671;-23.658539270327218;-46.69473231600198;são paulo;SP
83020;-25.56136606480757;-49.20351271541286;sao jose dos pinhais;PR
60115;-3.745171508742573;-38.51606861878932;fortaleza;CE
68501;-5.369345968258429;-49.12918291211858;maraba;PA
25730;-22.419081606263035;-43.11497433553548;petropolis;RJ
13520;-22.546852864890912;-47.89095588720368;sao pedro;SP
6433;-23.52719942063336;-46.8877183453534;barueri;SP
90430;-30.028639568959616;-51.20344322745108;porto alegre;RS
55900;-7.565021999999994;-34.99689418278068;goiana;PE
11740;-24.176897305874466;-46.817904536706536;itanhaem;SP
1525;-23.56691589592586;-46.63743822869184;sao paulo;SP
36420;-20.512053344265148;-43.71887489175727;ouro branco;MG
13972;-22.429291420528628;-46.81107378346513;itapira;SP
11704;-24.021178847625382;-46.47469622078598;praia grande;SP
91225;-30.027049627531888;-51.13176889301168;porto alegre;RS
9861;-23.695010697183992;-46.58192358442555;sao bernardo do campo;SP
83045;-25.51173368192056;-49.188776208148255;sao jose dos pinhais;PR
78060;-15.596565396216132;-56.07736443958539;cuiaba;MT
97200;-29.82104712987178;-53.37138186695674;restinga seca;RS
31170;-19.89117257784642;-43.9222856755439;belo horizonte;MG
13440;-22.84248569991481;-47.6825157524156;saltinho;SP
95915;-29.469023528997678;-52.08816108090484;santa clara do sul;RS
25845;-22.24485834224292;-43.10191152353277;areal;RJ
14015;-21.17938532500434;-47.81472477615561;ribeirao preto;SP
8280;-23.55777689425242;-46.47142506578562;sao paulo;SP
5705;-23.625482259507177;-46.7214808148768;sao paulo;SP
9371;-23.670461869842384;-46.47916941410349;maua;SP
95700;-29.18483837656854;-51.52044120938643;bento goncalves;RS
29109;-20.36047249950133;-40.31868145109747;vila velha;ES
87030;-23.413327932845583;-51.93547718773599;maringa;PR
8290;-23.557324547319528;-46.4574537289803;sao paulo;SP
6473;-23.48422270844724;-46.86029833143421;barueri;SP
40140;-13.005432659732213;-38.529272718708505;salvador;BA
78700;-16.46451502296144;-54.62851711991674;rondonopolis;MT
96025;-31.76833464363205;-52.35482265223039;pelotas;RS
84620;-26.019340130272283;-51.34907590966348;cruz machado;PR
88032;-27.47073403314391;-48.46851576307623;florianopolis;SC
18051;-23.51813373357709;-47.49262458135067;sorocaba;SP
17031;-22.311771716342573;-49.023862194125584;bauru;SP
76360;-14.96662237881363;-49.546717296670735;itapaci;GO
3254;-23.607613519562616;-46.53006815973222;sao paulo;SP
3811;-23.49198469386577;-46.4866371201743;sao paulo;SP
50830;-8.070956821541888;-34.91228600444341;recife;PE
39401;-16.73620972217095;-43.87297687024642;montes claros;MG
4404;-23.66836921467748;-46.65833453315051;sao paulo;SP
95780;-29.68247720485676;-51.45429652651252;montenegro;RS
3033;-23.52860069608748;-46.62538299610485;são paulo;SP
19015;-22.12088199573949;-51.39186143319765;presidente prudente;SP
97670;-28.668054687687093;-56.000961295781785;sao borja;RS
4547;-23.59867855176293;-46.68450850069249;são paulo;SP
6340;-23.566918476774102;-46.8225144391988;carapicuiba;SP
3561;-23.54751399194992;-46.49593053081535;sao paulo;SP
6418;-23.483296501132934;-46.885262882269686;barueri;SP
11701;-24.0101807216227;-46.41565818971083;praia grande;SP
22230;-22.938277253678788;-43.1768004358878;rio de janeiro;RJ
89825;-26.956779326849794;-52.54068211247391;xaxim;SC
22080;-22.987238239511864;-43.192159223844406;rio de janeiro;RJ
86490;-23.403287434328707;-50.353305181808864;ribeirao do pinhal;PR
4623;-23.63591156519964;-46.67135343244833;sao paulo;SP
12230;-23.228083519562613;-45.8935464240868;sao jose dos campos;SP
35460;-20.1417204065848;-44.2055456445042;brumadinho;MG
20230;-22.91240649007849;-43.186282045743866;rio de janeiro;RJ
83035;-25.52484152622772;-49.20876097446478;sao jose dos pinhais;PR
35367;-20.28680582720439;-42.341463417764;matipo;MG
9111;-23.670908204541583;-46.4932337067633;santo andre;SP
95020;-29.17325345895734;-51.17591424493309;caxias do sul;RS
14783;-20.57916085567545;-48.57708867707312;barretos;SP
7159;-23.388228346096167;-46.40265873827111;guarulhos;SP
5212;-23.4167214343586;-46.74639086081135;sao paulo;SP
93224;-29.83850260914853;-51.139401318085774;sapucaia do sul;RS
38050;-19.75071372532786;-47.960817445710354;uberaba;MG
7786;-23.332356198522923;-46.82934300791084;cajamar;SP
9371;-23.669964139971395;-46.47866486764378;maua;SP
13211;-23.188281463240703;-46.91067431946443;jundiai;SP
38701;-18.57632297097956;-46.52678622652163;patos de minas;MG
36013;-21.75813276602804;-43.350352957672136;juiz de fora;MG
4105;-23.57920653289282;-46.63852964293957;são paulo;SP
31015;-19.907357448237065;-43.93151165514457;belo horizonte;MG
88240;-27.2763906809882;-48.84506712491885;sao joao batista;SC
9770;-23.71306439162669;-46.54264121328416;são bernardo do campo;SP
60115;-3.742952486598354;-38.5140236251732;fortaleza;CE
2950;-23.472742881355952;-46.72030824087595;sao paulo;SP
7040;-23.47667359838998;-46.54462276311386;guarulhos;SP
34018;-20.16834868498273;-43.94676079023556;nova lima;MG
28634;-22.217555412254207;-42.5178225;nova friburgo;RJ
21911;-22.788789632523542;-43.16931022577764;rio de janeiro;RJ
32185;-19.84064127634687;-44.02813961531504;contagem;MG
15880;-20.961911818526225;-49.0398556871566;tabapua;SP
13631;-22.02061699579911;-47.423649624730274;pirassununga;SP
24900;-22.910108453063614;-42.82095561201993;marica;RJ
4004;-23.572007863725545;-46.64438006203471;sao paulo;SP
14801;-21.791868108517527;-48.20823972814358;araraquara;SP
19274;-22.526206672763852;-52.950248638746345;rosana;SP
30220;-19.94217139716661;-43.9153831584628;belo horizonte;MG
15030;-20.79426504620685;-49.38435258138058;sao jose do rio preto;SP
13490;-22.47857623203476;-47.46921928867606;cordeirópolis;SP
3403;-23.53981800498988;-46.55241787283968;sao paulo;SP
69310;2.837413459782961;-60.71205072024652;boa vista;RR
17054;-22.342450930935463;-49.087175539248655;bauru;SP
2276;-23.459902378084543;-46.58449611703253;sao paulo;SP
21920;-22.80032938053696;-43.20269855580297;rio de janeiro;RJ
3422;-23.55455495697963;-46.54540941410351;sao paulo;SP
8472;-23.5716156880374;-46.401608158203;sao paulo;SP
13970;-22.442686614107107;-46.82164912220897;itapira;SP
79935;-23.969336794212467;-55.02999688815613;sete quedas;MS
18170;-23.714165819251114;-47.41602251611842;piedade;SP
48180;-11.940977482116018;-38.09083365543552;entre rios;BA
2407;-23.483283034970285;-46.62451624493622;sao paulo;SP
85501;-26.224618738856314;-52.67236860646622;pato branco;PR
22430;-22.97966259616829;-43.21937437134293;rio de janeiro;RJ
20761;-22.868433647945903;-43.29825126131046;rio de janeiro;RJ
8599;-23.462443260488755;-46.334075547252894;itaquaquecetuba;SP
1239;-23.51271682039333;-46.457361203882;sao paulo;SP
30662;-19.98834616403138;-44.03547645351718;belo horizonte;MG
4688;-23.66730082791853;-46.692070255208016;sao paulo;SP
20561;-22.922209683857734;-43.26332327422918;rio de janeiro;RJ
3071;-23.5360497418778;-46.559821909919904;sao paulo;SP
1308;-23.556613348866133;-46.65363991993189;sao paulo;SP
59088;-5.8736510574470895;-35.20687841548849;natal;RN
35681;-20.10050590624573;-44.59420402742566;itauna;MG
27333;-22.539084653067107;-44.1245408680247;barra mansa;RJ
4086;-23.614400944486142;-46.6653220516187;são paulo;SP
15503;-20.40084280907969;-49.96192823251183;votuporanga;SP
28970;-22.74010273508549;-42.2566947941066;araruama;RJ
4545;-23.59586055620634;-46.6745420954758;sao paulo;SP
75835;-17.35824096280288;-52.67596014585354;portelandia;GO
88450;-27.697606396533335;-49.33385188567775;alfredo wagner;SC
14500;-20.32906359318313;-47.79828853153679;ituverava;SP
78600;-15.887838349853856;-52.27592478925417;barra do garcas;MT
27998;-22.18704648531867;-41.65248715571379;carapebus;RJ
3508;-23.537197089647407;-46.52954016180968;sao paulo;SP
1531;-23.57082738689483;-46.631358445871136;sao paulo;SP
11750;-24.322470062031314;-46.99801746974893;peruibe;SP
30285;-19.916747280384534;-43.88876043723672;belo horizonte;MG
8664;-23.56325981044276;-46.3213093378509;suzano;SP
19023;-22.105506286192934;-51.39621521734734;presidente prudente;SP
5424;-23.567167707744236;-46.69594823397196;sao paulo;SP
3264;-23.588913583126537;-46.54600827047144;sao paulo;SP
8502;-23.54402566971553;-46.35657112614691;ferraz de vasconcelos;SP
86870;-24.246241143244305;-51.675264248896994;ivaipora;PR
48565;-10.365422283564309;-38.2024412204828;sitio do quinto;BA
88053;-27.445237438253734;-48.489763898003325;florianopolis;SC
31742;-19.82885741548848;-43.93219186274458;belo horizonte;MG
9371;-23.665899196231408;-46.48137552401359;maua;SP
83280;-25.90145314740889;-48.57594465429201;guaratuba;PR
3567;-23.538459122402006;-46.492282696766175;sao paulo;SP
20910;-22.899782764383268;-43.22853469954991;rio de janeiro;RJ
12510;-22.787124999999943;-45.22848981599998;guaratingueta;SP
81265;-25.47477862393153;-49.36140297792691;curitiba;PR
47850;-12.139832999999946;-46.01382199999995;luis eduardo magalhaes;BA
88107;-27.57558248916027;-48.666372905928434;são josé;SC
28640;-21.925619999999995;-42.60882374999999;carmo;RJ
31275;-19.860813188181623;-43.96848153857696;belo horizonte;MG
13960;-22.59476144318303;-46.53047110125016;socorro;SP
9617;-23.66840597362805;-46.55968246860773;sao bernardo do campo;SP
32604;-19.94082193089615;-44.188325423538565;betim;MG
28800;-22.713564991080656;-42.62200714819448;rio bonito;RJ
79002;-20.442132923105863;-54.61801749425853;campo grande;MS
85840;-25.14535566558061;-53.85205146989932;ceu azul;PR
40130;-13.00008554954124;-38.52861913419698;salvador;BA
25780;-22.15316725039853;-42.92466383990804;sao jose do vale do rio preto;RJ
29160;-20.234603833954804;-40.26886614179176;serra;ES
78048;-15.586926216204027;-56.08527189220235;cuiaba;MT
1103;-23.53571080099833;-46.627898945467095;sao paulo;SP
14093;-21.164187101304165;-47.73353906050551;ribeirao preto;SP
6436;-23.53802809341711;-46.8901844406722;barueri;SP
9341;-23.66390719790514;-46.427938816261765;maua;SP
13224;-23.2163838539754;-46.830459350159536;varzea paulista;SP
21320;-22.896089674995658;-43.34864689148247;rio de janeiro;RJ
23092;-22.88297044102369;-43.52219063336025;rio de janeiro;RJ
94950;-29.93828626390211;-51.082934416051664;cachoeirinha;RS
27285;-22.496274272000647;-44.07958912614691;volta redonda;RJ
20551;-22.91484897530149;-43.24030610713254;rio de janeiro;RJ
80045;-25.42791262724343;-49.258236237578615;curitiba;PR
14020;-21.205091399388312;-47.79422038190316;ribeirao preto;SP
35590;-20.034329490458;-45.53364597775461;lagoa da prata;MG
1032;-23.53701970912921;-46.63435857175824;sao paulo;SP
46100;-14.203443941066531;-41.65862252318358;brumado;BA
3068;-23.537588133504503;-46.56824798211082;sao paulo;SP
34300;-20.08666402812668;-43.79343534864965;rio acima;MG
83411;-25.316941115301344;-49.15009222019534;colombo;PR
28893;-22.52459950269657;-41.94090730898879;rio das ostras;RJ
92500;-30.11016358287526;-51.32202849557881;guaiba;RS
11612;-23.82316149708581;-45.43778048889151;sao sebastiao;SP
1227;-23.537290117980763;-46.65443089812821;são paulo;SP
4476;-23.70541862531019;-46.62474913474524;sao paulo;SP
2144;-23.50424932584107;-46.57148749056494;são paulo;SP
4467;-23.69310875269785;-46.65600651220503;sao paulo;SP
38742;-18.93329672677132;-47.00403625730721;patrocinio;MG
32372;-19.92495590268141;-44.02757890157503;contagem;MG
58038;-7.103137253130536;-34.83137893865778;joao pessoa;PB
58035;-7.064590672773957;-34.842490391482464;joao pessoa;PB
18702;-23.112256337497826;-48.89777805467713;avaré;SP
8050;-23.51279803719198;-46.45535240175424;sao paulo;SP
5508;-23.56486368174106;-46.739188454437496;são paulo;SP
30112;-19.93494556090954;-43.92996500597262;belo horizonte;MG
9691;-23.671331928917137;-46.58503875013077;sao bernardo do campo;SP
14700;-20.95083;-48.47828688157541;bebedouro;SP
36046;-21.73010954342439;-43.353188046627054;juiz de fora;MG
99010;-28.24612745578341;-52.38372798501808;passo fundo;RS
69053;-3.112402452680465;-60.02917007216227;manaus;AM
1257;-23.54282661532686;-46.68766584999129;sao paulo;SP
6542;-23.474061202187208;-46.87384647838866;santana de parnaiba;SP
81110;-25.495541308904176;-49.29102580515328;curitiba;PR
6414;-23.490617505282756;-46.86900366603934;barueri;SP
8750;-23.55331858764221;-46.23876742571651;mogi das cruzes;SP
89891;-26.822088110036592;-53.27510343647335;iraceminha;SC
51011;-8.097862540090336;-34.88798139513765;recife;PE
13610;-22.18483722000409;-47.384257125048535;leme;SP
30535;-19.919880608373298;-43.98733423273121;belo horizonte;MG
95074;-29.1708130597872;-51.141788444456495;caxias do sul;RS
49020;-10.933524002384116;-37.05183121140946;aracaju;SE
35501;-20.14654262367265;-44.90045969210374;divinopolis;MG
38360;-18.682265999999945;-49.568232499999965;capinopolis;MG
77660;-9.527162929283271;-48.589292382138765;miranorte;TO
1420;-23.56851813765943;-46.65191532569683;sao paulo;SP
93346;-29.67531119786305;-51.15381951729415;novo hamburgo;RS
29072;-20.25982129502572;-40.29336774161799;vitoria;ES
5025;-23.536667158203;-46.68878482584105;sao paulo;SP
66825;-1.411974796554924;-48.49301978951445;belem;PA
4522;-23.60048874577293;-46.66028989301167;sao paulo;SP
25802;-22.115908005649548;-43.2043685000855;tres rios;RJ
12320;-23.31394328864908;-45.97181440521669;jacareí;SP
6543;-23.4714356246686;-46.85826561311907;santana de parnaíba;SP
4902;-23.66928015736628;-46.72920389993657;sao paulo;SP
7194;-23.44172098251485;-46.51094588412488;guarulhos;SP
79480;-18.912216674217827;-54.845646872822;rio verde de mato grosso;MS
13271;-22.968398889641453;-46.99983967211136;valinhos;SP
78450;-13.836171315260897;-56.10441109538191;nova mutum;MT
14021;-21.208106431300184;-47.7948614403312;ribeirão preto;SP
66055;-1.4414387540828228;-48.48762408647342;belem;PA
88040;-27.59701150124075;-48.52244787010217;florianopolis;SC
14270;-21.48495116834832;-47.36392633025458;santa rosa de viterbo;SP
7152;-23.40187960644006;-46.47048296863639;guarulhos;SP
48880;-11.257436309894125;-39.37769011988759;santaluz;BA
98995;-27.91053892915181;-55.13880590804207;porto xavier;RS
9750;-23.69456099219565;-46.55143052601447;sao bernardo do campo;SP
19010;-22.11610857361678;-51.38490352504951;presidente prudente;SP
38700;-18.58988272894384;-46.518176400318296;patos de minas;MG
38840;-18.999229693687496;-46.30021051561576;carmo do paranaíba;MG
9090;-23.656797953372955;-46.5398236054591;santo andre;SP
21670;-22.84800383873858;-43.37517665055694;rio de janeiro;RJ
20541;-22.920948607276788;-43.2424963595706;rio de janeiro;RJ
6710;-23.595276446852075;-46.83045529294825;cotia;SP
26525;-22.8072002739214;-43.42381603629949;nilopolis;RJ
5412;-23.555951476542248;-46.68082797279134;sao paulo;SP
4621;-23.63020776242136;-46.675954540106176;sao paulo;SP
38405;-18.897852698309173;-48.23639990590917;uberlandia;MG
11730;-24.129694175699825;-46.69106103524683;mongagua;SP
27343;-22.5626715;-44.1716625;barra mansa;RJ
39560;-16.161807261811745;-42.28178670614102;salinas;MG
95585;-29.573073710337063;-49.90537212014185;arroio do sal;RS
22723;-22.928789398291794;-43.43376448612153;rio de janeiro;RJ
28623;-22.29787458267272;-42.53714649689712;nova friburgo;RJ
3625;-23.51748513044608;-46.51414481848346;sao paulo;SP
35910;-19.452380113730506;-43.11213116660803;santa maria de itabira;MG
78330;-9.900516286058568;-58.55917399634375;cotriguacu;MT
93037;-29.786167993942865;-51.139903597055785;sao leopoldo;RS
28175;-21.785944480120616;-41.33331306138118;campos dos goytacazes;RJ
37056;-21.573017339662425;-45.42432561188803;varginha;MG
18703;-23.125948167853377;-48.93080208432404;avare;SP
31140;-19.89842271135092;-43.93217814100632;belo horizonte;MG
4104;-23.57771604302036;-46.637600207600016;sao paulo;SP
20750;-22.872515471999357;-43.30283193834144;rio de janeiro;RJ
13179;-22.808570175139884;-47.17574852830519;sumare;SP
6283;-23.51309542382702;-46.76822606564138;osasco;SP
2879;-23.45144144214888;-46.6969947799065;sao paulo;SP
12120;-22.962999436580304;-45.55343040452419;tremembe;SP
88135;-27.677993722622283;-48.67835823258891;palhoça;SC
74730;-16.69128936416335;-49.2113608108525;goiania;GO
18250;-23.364590802298213;-48.18162562092035;guarei;SP
78888;-13.033076848983292;-55.25330939610043;nova ubirata;MT
75526;-18.42299488340601;-49.2271890191967;itumbiara;GO
11750;-24.30958320843672;-46.98779710130418;peruíbe;SP
39402;-16.76073782237861;-43.84761143825373;montes claros;MG
6717;-23.60399165590317;-46.9172517395448;cotia;SP
81170;-25.51346570468581;-49.32618109784171;curitiba;PR
68198;-4.698318436097935;-55.99791893881127;trairao;PA
94425;-30.076285441720525;-50.99936015529322;viamao;RS
24756;-22.879572045092136;-43.02471222985631;sao goncalo;RJ
39900;-16.167661145504468;-40.68050353133587;almenara;MG
38260;-19.863170518716185;-49.76506926728135;são francisco de sales;MG
85851;-25.54143424640399;-54.58764812629345;foz do iguacu;PR
84172;-24.799631860370635;-49.99850639758669;castro;PR
9290;-23.65254762979276;-46.501404116645006;santo andre;SP
28910;-22.88356790934592;-42.03067776315311;cabo frio;RJ
8665;-23.557757307351867;-46.309817624138766;suzano;SP
98700;-28.393643999006127;-53.91421536846835;ijui;RS
8664;-23.55446193640013;-46.32695250833591;suzano;SP
96570;-30.51323154913857;-53.49004857444947;cacapava do sul;RS
13425;-22.75867698389984;-47.61436651901436;piracicaba;SP
11740;-24.162997291288505;-46.76512450851811;itanhaem;SP
1513;-23.5578330313636;-46.63200147835992;sao paulo;SP
65000;-2.5723484332719413;-44.20476621273573;sao luis;MA
31035;-19.89914322508515;-43.91452535997463;belo horizonte;MG
5661;-23.60735894989676;-46.7275086482581;sao paulo;SP
74973;-16.825089088490518;-49.25659028875034;aparecida de goiania;GO
34006;-19.978337247950996;-43.93408394777848;nova lima;MG
13607;-22.3781845700848;-47.35560642936692;araras;SP
4890;-23.818837342375804;-46.73127527291568;sao paulo;SP
11680;-23.44062524562871;-45.09990300721336;ubatuba;SP
14066;-21.123798663338896;-47.82638348987245;ribeirão preto;SP
78795;-16.61726088156102;-54.47379441988548;pedra preta;MT
11900;-24.496107849573495;-47.84974306255034;registro;SP
80540;-25.408075485140586;-49.26765066180968;curitiba;PR
97545;-29.807055;-55.80789974999999;alegrete;RS
99070;-28.26539566237644;-52.40050259656546;passo fundo;RS
12970;-23.0546898196998;-46.35588161360126;piracaia;SP
33080;-19.810376627108628;-43.88662211678976;santa luzia;MG
11075;-23.96049167998732;-46.33698332183035;santos;SP
5442;-23.54965220982171;-46.69656539425242;sao paulo;SP
20521;-22.92818384263372;-43.2313280306711;rio de janeiro;RJ
21550;-22.86133017762139;-43.35062586565879;rio de janeiro;RJ
25223;-22.68564820705264;-43.256626914806944;duque de caxias;RJ
6795;-23.613222334296992;-46.79665888164072;taboao da serra;SP
37500;-22.42469716496829;-45.4543605733217;itajubá;MG
32013;-19.929167372294923;-44.08875639098222;contagem;MG
69303;2.814566984625725;-60.68135673309266;boa vista;RR
13643;-22.006373160000383;-47.40683362078432;pirassununga;SP
21931;-22.807903515407663;-43.197011575220685;rio de janeiro;RJ
12053;-23.012728629385496;-45.57667193128501;taubate;SP
17201;-22.29400351117172;-48.563372388865815;jau;SP
30626;-20.007148432685167;-44.010427536499485;belo horizonte;MG
91160;-29.994274976902965;-51.10210362947127;porto alegre;RS
19200;-22.272724200839143;-51.500468670412175;pirapozinho;SP
74683;-16.613392500000003;-49.2223905;goiania;GO
14160;-21.13958914014802;-47.98954072542151;sertaozinho;SP
31575;-19.80438541993188;-43.99762209256161;belo horizonte;MG
55540;-8.679507365316196;-35.58142949015118;palmares;PE
89255;-26.47754485676796;-49.08141465522654;jaraguá do sul;SC
25260;-22.64789788588763;-43.26926530562858;duque de caxias;RJ
84500;-25.467347651560065;-50.6391956848221;irati;PR
76908;-10.8839675149771;-61.930183786003816;ji-parana;RO
65031;-2.540054095475796;-44.28385089439666;sao luis;MA
33400;-19.647477151648467;-43.89030313901109;lagoa santa;MG
79290;-21.12711014763156;-56.48763547179647;bonito;MS
18120;-23.546255492648275;-47.191944156884176;mairinque;SP
38405;-18.882219010002025;-48.24333084405258;uberlandia;MG
98690;-27.711288170600948;-53.96269712914548;sao martinho;RS
71570;-15.7795398299859;-47.77729648015032;brasilia;DF
36201;-21.22547689961824;-43.79250458892906;barbacena;MG
58900;-6.884406118995309;-38.55665184850733;cajazeiras;PB
4331;-23.65700945850885;-46.65001926963473;sao paulo;SP
5134;-23.484977748542903;-46.74415993450284;sao paulo;SP
96202;-32.04426531273188;-52.10542749083271;rio grande;RS
89136;-26.926888796804423;-49.37143175425075;rodeio;SC
30170;-19.93356701970684;-43.94666538689482;belo horizonte;MG
40430;-12.930064878988988;-38.5031461851232;salvador;BA
4851;-23.755976985044185;-46.66241270426802;sao paulo;SP
95900;-29.46680779964328;-51.96220532537253;lajeado;RS
88901;-28.94444787998049;-49.49440755664878;ararangua;SC
38175;-19.31087810206509;-47.53240055337613;santa juliana;MG
59090;-5.882330806712902;-35.17884697211667;natal;RN
74620;-16.669215;-49.226478750000005;goiania;GO
22471;-22.96218429225576;-43.20172067583236;rio de janeiro;RJ
44088;-12.267505445467096;-38.949544424923545;feira de santana;BA
69083;-3.076047000000002;-59.97538575;manaus;AM
8760;-23.57167910406716;-46.19643451790356;mogi das cruzes;SP
15745;-20.100268866478228;-50.583542124823325;paranapua;SP
78557;-11.88905275543529;-55.50500478445037;sinop;MT
17230;-22.23112661281981;-48.72155515265088;itapui;SP
78260;-15.470615748282604;-58.34617675941567;araputanga;MT
11440;-23.98575825309215;-46.24299155313549;guaruja;SP
1548;-23.57504108381903;-46.61390301887011;são paulo;SP
1234;-23.53889554371285;-46.66406132183035;sao paulo;SP
77804;-7.188843428284889;-48.209573847732464;araguaina;TO
9180;-23.697682654217036;-46.52369234703226;santo andre;SP
3694;-23.52590828864725;-46.474847333166245;sao paulo;SP
6835;-23.66941362753188;-46.85366013820769;embu das artes;SP
22240;-22.93310938841975;-43.18424825753908;rio de janeiro;RJ
8070;-23.496456666945573;-46.46262783888282;sao paulo;SP
39803;-17.86783457609903;-41.51533860498072;teófilo otoni;MG
88040;-27.61058151930281;-48.51667441009279;florianópolis;SC
16057;-21.17228655800825;-50.4453935132187;aracatuba;SP
1301;-23.550812799901816;-46.65525802969017;sao paulo;SP
7020;-23.473093862817176;-46.53383357696424;guarulhos;SP
13322;-23.199367086864736;-47.27847960442542;salto;SP
3288;-23.59154013711117;-46.53301246433721;são paulo;SP
32140;-19.89222765393132;-44.032461075578425;contagem;MG
18690;-23.10144509375586;-48.608259699231205;itatinga;SP
8552;-23.527415575720948;-46.35839029952803;poá;SP
78390;-15.073189507274844;-57.17972980510288;barra do bugres;MT
89221;-26.279766041635384;-48.84092708742571;joinville;SC
8180;-23.48593158845674;-46.40910529439166;são paulo;SP
17210;-22.281505994171624;-48.51383117583238;jaú;SP
8581;-23.45945195641345;-46.3547413014168;itaquaquecetuba;SP
1409;-23.56004975575626;-46.656292295314174;são paulo;SP
7998;-23.29963564468037;-46.72873110696409;francisco morato;SP
72151;-15.830406771035452;-48.08514251077386;brasilia;DF
8560;-23.531816304749235;-46.337451768249736;poa;SP
70293;-15.831812155602314;-47.91694715560232;brasília;DF
9423;-23.72070742492353;-46.42268101442672;ribeirao pires;SP
45822;-16.358606526819994;-39.586855207775166;eunapolis;BA
6236;-23.5098882689744;-46.78167922237965;osasco;SP
92200;-29.95844714458434;-51.1825398259853;canoas;RS
45836;-17.042453968656964;-39.52746087429639;itamaraju;BA
39237;-18.76554186718272;-44.91088685833432;felixlandia;MG
56520;-8.620703018231586;-37.15575062449631;buíque;PE
19880;-22.73886232089697;-50.38505709511938;candido mota;SP
9853;-23.743964637169988;-46.605213977165135;sao bernardo do campo;SP
74310;-16.703785899694566;-49.29760373746183;goiania;GO
22281;-22.96123894615959;-43.190411909515866;rio de janeiro;RJ
11609;-23.79956384263371;-45.40500521787178;sao sebastiao;SP
44713;-11.412868499999991;-40.127539500000005;quixabeira;BA
85555;-26.485595974378235;-51.98284370896547;palmas;PR
1011;-23.546690486964888;-46.6354469588072;sao paulo;SP
64800;-6.770602267288731;-43.017317151552575;floriano;PI
36052;-21.74360338190317;-43.34098912712784;juiz de fora;MG
29933;-18.723558310717664;-39.850207344798825;sao mateus;ES
49037;-10.989627629855264;-37.05340285641958;aracaju;SE
68638;-4.777219014660658;-48.06567071601682;rondon do para;PA
76100;-16.516272212942784;-50.3617806683042;sao luis de montes belos;GO
11070;-23.958394196084733;-46.34919155378593;santos;SP
40252;-12.980581760289931;-38.49253557626845;salvador;BA
30530;-19.933429263950572;-43.99651388204741;belo horizonte;MG
36900;-20.23102949425702;-42.16836826528471;manhuacu;MG
93700;-29.677001774190455;-51.06751368180572;campo bom;RS
79052;-20.50238582817834;-54.57847275688144;campo grande;MS
13490;-22.481647866695383;-47.44737463489931;cordeiropolis;SP
36884;-21.12945670967748;-42.37965434831788;muriae;MG
7263;-23.46314470105825;-46.41006751424261;guarulhos;SP
78550;-11.863752223503075;-55.5017303803787;sinop;MT
48410;-10.595639999999946;-38.42140399999997;cicero dantas;BA
38730;-18.84109141302045;-46.79383572567121;guimarania;MG
3934;-23.591175359974635;-46.502603156673786;sao paulo;SP
13184;-22.870170333357915;-47.2167060742905;hortolandia;SP
85710;-26.062252992501406;-53.72393055597213;santo antonio do sudoeste;PR
7197;-23.461214087099616;-46.51652602259766;guarulhos;SP
18213;-23.572040960635395;-48.02563334254139;itapetininga;SP
73890;-14.455629720275654;-47.04149443745235;flores de goias;GO
21675;-22.850928772319765;-43.37229714272451;rio de janeiro;RJ
88010;-27.59409467222569;-48.55605428296492;florianopolis;SC
45821;-16.36923224936082;-39.58527289331371;eunapolis;BA
36972;-20.26056400383586;-41.87871916379794;martins soares;MG
97300;-30.33969310440556;-54.31897640767072;sao gabriel;RS
6149;-23.57816672329614;-46.81323511241267;osasco;SP
13803;-22.45876609518047;-46.97165700682043;mogi mirim;SP
16600;-21.99912115760007;-49.44906318507949;pirajui;SP
98270;-28.41886999171285;-53.65536357316563;pejuçara;RS
13506;-22.38894263030184;-47.54419531571351;rio claro;SP
17047;-22.334973015006284;-49.04370670735907;bauru;SP
17905;-24.242804477928804;-46.88706553695742;jamaica;SP
2523;-23.50643857868313;-46.65353748389985;sao paulo;SP
28300;-21.197324425658422;-41.90506686158859;itaperuna;RJ
14940;-21.762924782300235;-48.82983668879448;ibitinga;SP
22620;-23.00551425914832;-43.37596441256672;rio de janeiro;RJ
78310;-13.653631381307852;-59.78450762987571;comodoro;MT
30730;-19.91616992561602;-43.98834194367809;belo horizonte;MG
9640;-23.655662474897458;-46.57497322009348;sao bernardo do campo;SP
